Episode,CollisionType,VehicleName,CollisionObjectName,TimeStamp,Duration
57,static,"Car_2","(OSM id: 598197592)",25.71,0.16
57,static,"Car_0","(OSM id: 598197592)",26.71,0.15
57,static,"Car_1","Northside Plus Building 12(OSM id: 827800363)",27.81,0.06
57,static,"Car_2","Northside Plus Building 12(OSM id: 827800363)",27.91,0.18
58,static,"Car_1","(OSM id: 598200425)",10.61,0.35
58,static,"Car_1","(OSM id: 645791265)",17.41,0.09
58,static,"Car_1","(OSM id: 645791060)",20.21,0.06
58,static,"Car_1","(OSM id: 645791666)",21.81,0.1
58,static,"Car_1","(OSM id: 645791857)",24.21,0.1
58,static,"Car_1","(OSM id: 645791826)",25.21,0.02
58,static,"Car_1","(OSM id: 645791406)",27.31,0.07
58,static,"Car_1","(OSM id: 645791741)",28.91,0.06
59,vehicle,"Car_2","Car_4",3.41,0.08
59,vehicle,"Car_4","Car_2",3.41,0.08
59,vehicle,"Car_1","Car_2",4.31,0.08
59,vehicle,"Car_2","Car_1",4.31,0.08
59,vehicle,"Car_1","Car_3",5.41,0.05
59,vehicle,"Car_3","Car_1",5.41,0.05
59,static,"Car_4","SpringHill Suites Dallas Richardson/University Area(OSM id: 846784987)",16.11,0.09
59,static,"Car_3","SpringHill Suites Dallas Richardson/University Area(OSM id: 846784987)",19.31,0.08
59,static,"Car_2","SpringHill Suites Dallas Richardson/University Area(OSM id: 846784987)",20.01,0.07
60,vehicle,"Car_0","Car_1",5.71,0.1
60,vehicle,"Car_1","Car_0",5.71,0.1
60,static,"Car_0","(OSM id: 470345851)",12.21,0.09
60,static,"Car_0","Engineering &amp; Computer Science North (ECSN)(OSM id: 470345844)",16.31,0.05
60,static,"Car_2","Engineering &amp; Computer Science North (ECSN)(OSM id: 470345844)",14.31,0.44
60,static,"Car_1","Founders Building (FO)(OSM id: 598197630)",14.01,0.54
60,static,"Car_1","Cecil and Ida Green Center(OSM id: 221317328)",21.31,0.16
60,static,"Car_0","Karl Hoblitzelle Hall (HH)(OSM id: 221345883)",21.41,0.23
60,static,"Car_2","Engineering &amp; Computer Science South (ECSS)(OSM id: 245679154)",20.31,0.46
61,static,"Car_0","(OSM id: 598197632)",16.71,0.23
62,static,"Car_1","(OSM id: 645787935)",8.51,0.12
62,static,"Car_0","(OSM id: 645788051)",9.01,0.15
62,static,"Car_0","(OSM id: 645787992)",10.51,0.03
62,static,"Car_1","(OSM id: 645788051)",9.71,0.17
62,static,"Car_0","(OSM id: 645787660)",12.51,0.15
62,static,"Car_1","(OSM id: 645787660)",13.41,0.12
62,static,"Car_0","(OSM id: 645787637)",17.91,0.02
62,static,"Car_1","(OSM id: 645787637)",18.21,0.1
62,static,"Car_0","(OSM id: 645787665)",18.61,0.1
62,static,"Car_1","(OSM id: 645787665)",19.31,0.06
62,static,"Car_0","(OSM id: 645787647)",19.71,0.03
62,static,"Car_1","(OSM id: 645787465)",21.41,0.07
62,static,"Car_0","(OSM id: 645787560)",22.01,0.04
62,static,"Car_0","(OSM id: 645787686)",22.51,0.05
62,static,"Car_2","(OSM id: 645787798)",23.11,0.13
62,static,"Car_2","(OSM id: 645787798)",24.91,0.14
62,static,"Car_2","(OSM id: 645787604)",27.01,0.11
63,vehicle,"Car_0","Car_3",5.41,0.0
63,vehicle,"Car_3","Car_0",5.41,0.0
63,vehicle,"Car_2","Car_3",6.81,0.03
63,vehicle,"Car_3","Car_2",6.81,0.03
63,vehicle,"Car_1","Car_3",6.51,0.07
63,vehicle,"Car_3","Car_1",6.51,0.07
63,vehicle,"Car_1","Car_2",6.81,0.06
63,vehicle,"Car_2","Car_1",6.81,0.06
63,static,"Car_2","Activity Center (AB)(OSM id: 297587453)",26.01,0.14
63,static,"Car_0","Activity Center (AB)(OSM id: 297587453)",24.81,0.27
64,static,"Car_1","(OSM id: 945950747)",22.01,0.14
64,static,"Car_2","(OSM id: 945950747)",23.11,0.17
64,static,"Car_2","(OSM id: 945950752)",24.81,0.01
64,static,"Car_3","(OSM id: 945950747)",24.51,0.14
65,static,"Car_0","Clubhouse(OSM id: 470346662)",10.61,0.12
65,static,"Car_0","56(OSM id: 308345588)",17.41,0.31
65,static,"Car_3","56(OSM id: 308345588)",19.01,0.19
65,static,"Car_3","57(OSM id: 308345592)",21.21,0.15
65,static,"Car_3","67(OSM id: 308345586)",24.21,0.12
65,static,"Car_2","Parking Structure 4(OSM id: 134921833)",27.11,0.21
65,static,"Car_3","Physics Building(OSM id: 280324649)",29.51,0.03
66,vehicle,"Car_0","Car_1",5.21,0.09
66,vehicle,"Car_1","Car_0",5.21,0.09
66,static,"Car_2","(OSM id: 598200453)",9.01,0.23
66,static,"Car_2","Asian American Baptist Church(OSM id: 598200421)",12.91,0.12
66,static,"Car_0","(OSM id: 645788086)",12.51,0.17
66,static,"Car_1","(OSM id: 645788090)",13.21,0.13
66,static,"Car_0","(OSM id: 645788105)",17.41,0.07
66,static,"Car_1","(OSM id: 645788113)",17.41,0.13
66,static,"Car_0","(OSM id: 645788348)",18.21,0.1
66,static,"Car_1","(OSM id: 645788331)",20.81,0.1
66,static,"Car_1","(OSM id: 645788151)",23.71,0.06
66,static,"Car_1","(OSM id: 645788074)",25.71,0.09
66,static,"Car_1","(OSM id: 645788320)",27.91,0.01
66,static,"Car_1","(OSM id: 645788226)",28.21,0.06
67,vehicle,"Car_0","Car_1",4.31,0.04
67,vehicle,"Car_1","Car_0",4.31,0.04
67,static,"Car_0","(OSM id: 645788274)",6.41,0.11
67,vehicle,"Car_2","Car_3",7.51,0.04
67,vehicle,"Car_3","Car_2",7.51,0.04
67,static,"Car_0","(OSM id: 645788152)",8.61,0.15
67,static,"Car_0","(OSM id: 645788112)",11.81,0.06
67,static,"Car_0","(OSM id: 645788116)",16.51,0.04
67,static,"Car_0","(OSM id: 645788197)",17.11,0.06
67,static,"Car_0","(OSM id: 645788143)",18.61,0.07
67,static,"Car_3","(OSM id: 598200435)",20.61,0.14
67,static,"Car_2","(OSM id: 645766755)",21.91,0.05
67,static,"Car_3","(OSM id: 598200434)",22.51,0.05
67,static,"Car_2","(OSM id: 645765980)",23.61,0.04
67,static,"Car_2","(OSM id: 645766104)",24.71,0.01
67,static,"Car_2","(OSM id: 645766598)",24.91,0.03
68,static,"Car_0","Tom Thumb(OSM id: 131170995)",6.31,0.18
68,static,"Car_0","(OSM id: 131170997)",7.71,0.17
68,static,"Car_2","Tom Thumb(OSM id: 131170995)",12.61,0.75
68,static,"Car_1","Tom Thumb(OSM id: 131170995)",12.01,0.89
68,static,"Car_3","Tom Thumb(OSM id: 131170995)",14.71,0.69
68,static,"Car_1","(OSM id: 131170997)",20.51,0.25
68,static,"Car_2","(OSM id: 470347233)",22.41,0.16
68,static,"Car_3","(OSM id: 470347233)",23.71,0.14
69,vehicle,"Car_2","Car_3",11.31,0.09
69,vehicle,"Car_3","Car_2",11.31,0.09
69,static,"Car_1","(OSM id: 646110992)",12.71,0.13
69,static,"Car_0","(OSM id: 646110960)",11.21,0.29
69,static,"Car_3","(OSM id: 646110960)",13.31,0.19
69,static,"Car_3","(OSM id: 646111127)",15.31,0.12
69,static,"Car_2","(OSM id: 646111083)",15.71,0.1
69,static,"Car_0","(OSM id: 646111361)",16.61,0.16
69,static,"Car_2","(OSM id: 646111037)",16.61,0.21
69,static,"Car_0","(OSM id: 646110927)",18.11,0.18
69,static,"Car_3","(OSM id: 646110927)",18.61,0.13
69,static,"Car_3","(OSM id: 646110902)",19.91,0.15
69,static,"Car_2","(OSM id: 646110884)",20.11,0.18
69,static,"Car_3","(OSM id: 646111311)",21.41,0.13
69,static,"Car_3","(OSM id: 646111142)",22.81,0.11
69,static,"Car_0","(OSM id: 646111142)",23.51,0.05
69,static,"Car_3","(OSM id: 646111169)",24.01,0.06
69,static,"Car_2","(OSM id: 646111139)",24.31,0.03
69,static,"Car_0","(OSM id: 646111169)",24.01,0.14
69,static,"Car_0","(OSM id: 646111170)",25.51,0.03
69,static,"Car_2","(OSM id: 646111275)",24.61,0.15
69,static,"Car_3","(OSM id: 646111342)",25.91,0.13
69,static,"Car_2","(OSM id: 646111043)",26.11,0.13
69,static,"Car_0","(OSM id: 646111342)",26.81,0.09
69,static,"Car_2","(OSM id: 646110871)",27.41,0.06
69,static,"Car_2","(OSM id: 646111208)",28.61,0.06
69,static,"Car_3","(OSM id: 646111313)",28.41,0.1
70,static,"Car_1","Karl Hoblitzelle Hall (HH)(OSM id: 221345883)",13.51,0.31
70,static,"Car_1","Engineering &amp; Computer Science North (ECSN)(OSM id: 470345844)",19.81,0.24
70,static,"Car_1","Engineering &amp; Computer Science North (ECSN)(OSM id: 470345844)",23.11,0.08
70,static,"Car_1","Engineering &amp; Computer Science South (ECSS)(OSM id: 245679154)",24.71,0.13
70,static,"Car_1","Student Services Building Addition (SSA)(OSM id: 543947232)",27.31,0.15
71,static,"Car_0","(OSM id: 980367173)",12.31,0.31
71,vehicle,"Car_2","Car_3",25.91,0.02
71,vehicle,"Car_3","Car_2",25.91,0.02
71,vehicle,"Car_0","Car_1",29.01,0.0
71,vehicle,"Car_1","Car_0",29.01,0.0
72,vehicle,"Car_2","Car_3",7.31,0.17
72,vehicle,"Car_3","Car_2",7.31,0.17
72,vehicle,"Car_2","Car_4",9.51,0.12
72,vehicle,"Car_4","Car_2",9.51,0.12
72,static,"Car_0","(OSM id: 770802105)",8.31,0.33
72,static,"Car_1","(OSM id: 770802105)",10.61,0.28
72,static,"Car_3","(OSM id: 770802105)",14.71,0.19
72,static,"Car_4","(OSM id: 770802105)",15.91,0.16
72,static,"Car_0","(OSM id: 470345855)",12.71,0.87
72,static,"Car_1","(OSM id: 470345855)",14.41,0.81
72,static,"Car_2","(OSM id: 770802068)",21.61,0.12
72,static,"Car_3","(OSM id: 470345855)",17.51,0.68
72,static,"Car_4","(OSM id: 470345855)",18.51,0.61
72,static,"Car_2","(OSM id: 770802085)",26.91,0.17
72,static,"Car_2","(OSM id: 770802084)",28.51,0.02
72,static,"Car_2","(OSM id: 770802088)",29.31,0.01
73,vehicle,"Car_0","Car_4",4.71,0.07
73,vehicle,"Car_4","Car_0",4.71,0.07
73,vehicle,"Car_1","Car_4",6.61,0.08
73,vehicle,"Car_4","Car_1",6.61,0.08
73,vehicle,"Car_2","Car_4",8.11,0.07
73,vehicle,"Car_4","Car_2",8.11,0.07
74,vehicle,"Car_1","Car_3",4.61,0.09
74,vehicle,"Car_3","Car_1",4.61,0.09
74,vehicle,"Car_1","Car_2",14.61,0.07
74,vehicle,"Car_2","Car_1",14.61,0.07
74,vehicle,"Car_2","Car_3",25.61,0.0
74,vehicle,"Car_3","Car_2",25.61,0.0
74,vehicle,"Car_0","Car_4",28.31,0.01
74,vehicle,"Car_4","Car_0",28.31,0.01
75,static,"Car_2","Taco Cabana(OSM id: 628605078)",2.81,0.1
75,static,"Car_0","Chevron(OSM id: 452517654)",6.71,0.09
75,vehicle,"Car_2","Car_3",10.91,0.02
75,vehicle,"Car_3","Car_2",10.91,0.02
75,static,"Car_2","(OSM id: 470346203)",11.51,0.14
75,static,"Car_3","Circle K(OSM id: 452517653)",13.41,0.14
75,static,"Car_3","Chevron(OSM id: 452517654)",14.71,0.18
75,static,"Car_0","(OSM id: 470346203)",18.91,0.09
75,static,"Car_2","7-Eleven(OSM id: 470346246)",25.91,0.04
75,static,"Car_2","(OSM id: 470346274)",26.91,0.05
76,static,"Car_0","(OSM id: 640718922)",12.11,0.18
76,static,"Car_1","(OSM id: 640718922)",13.91,0.11
76,static,"Car_1","(OSM id: 640718928)",15.11,0.06
76,static,"Car_0","(OSM id: 640718925)",15.91,0.05
76,static,"Car_0","(OSM id: 640718906)",16.71,0.08
76,static,"Car_2","(OSM id: 640718926)",16.91,0.1
76,static,"Car_1","(OSM id: 640718924)",18.71,0.07
76,static,"Car_2","(OSM id: 640718911)",19.91,0.12
76,static,"Car_2","(OSM id: 640718911)",21.31,0.0
76,static,"Car_0","(OSM id: 640718608)",21.81,0.02
76,static,"Car_0","(OSM id: 640718597)",23.61,0.02
76,static,"Car_1","(OSM id: 640718987)",24.81,0.06
77,vehicle,"Car_0","Car_1",7.11,0.06
77,vehicle,"Car_1","Car_0",7.11,0.06
77,static,"Car_2","Residence Hall Northwest(OSM id: 258038936)",15.01,0.06
77,static,"Car_0","Residence Hall North(OSM id: 258038935)",15.01,0.25
77,static,"Car_1","Residence Hall Northwest(OSM id: 258038936)",16.51,0.12
77,static,"Car_2","Residence Hall Northwest(OSM id: 258038936)",16.61,0.13
77,static,"Car_1","Residence Hall Northwest(OSM id: 258038936)",20.21,0.12
77,static,"Car_0","Residence Hall North(OSM id: 258038935)",21.31,0.18
78,static,"Car_2","(OSM id: 452512144)",20.91,0.27
78,static,"Car_0","Prosperity Bank(OSM id: 452514259)",25.91,0.04
78,static,"Car_2","(OSM id: 452512142)",22.31,0.42
80,static,"Car_0","(OSM id: 770802090)",7.81,0.11
80,static,"Car_0","(OSM id: 770802091)",8.81,0.13
80,vehicle,"Car_0","Car_1",12.31,0.08
80,vehicle,"Car_1","Car_0",12.31,0.08
80,static,"Car_1","(OSM id: 770802093)",13.01,0.14
80,static,"Car_1","(OSM id: 770802094)",14.31,0.16
80,static,"Car_1","(OSM id: 770802096)",16.31,0.15
80,static,"Car_1","(OSM id: 770802097)",18.51,0.06
80,static,"Car_1","Lennox International(OSM id: 470347194)",21.71,0.05
80,static,"Car_0","(OSM id: 770802092)",10.01,1.46
80,static,"Car_1","Lennox International(OSM id: 470347194)",25.21,0.07
80,static,"Car_1","(OSM id: 470345855)",25.71,0.34
81,vehicle,"Car_0","Car_1",4.21,0.09
81,vehicle,"Car_1","Car_0",4.21,0.09
81,static,"Car_4","(OSM id: 827800343)",6.01,0.14
81,static,"Car_4","(OSM id: 827800342)",7.31,0.12
81,static,"Car_1","(OSM id: 743386888)",8.51,0.01
81,static,"Car_0","(OSM id: 743386888)",7.61,0.13
81,static,"Car_0","(OSM id: 743386887)",8.81,0.11
81,vehicle,"Car_0","Car_1",9.71,0.03
81,vehicle,"Car_1","Car_0",9.71,0.03
81,static,"Car_1","(OSM id: 743386887)",8.51,0.17
81,static,"Car_1","(OSM id: 743386886)",10.01,0.04
81,static,"Car_0","(OSM id: 743386886)",9.81,0.11
81,static,"Car_4","(OSM id: 827800348)",10.31,0.09
81,static,"Car_0","(OSM id: 743386885)",10.81,0.09
81,static,"Car_3","(OSM id: 828042644)",11.61,0.11
81,static,"Car_2","(OSM id: 828042644)",12.71,0.1
81,static,"Car_4","(OSM id: 701424541)",14.01,0.05
81,static,"Car_2","(OSM id: 828042628)",14.01,0.08
81,static,"Car_3","(OSM id: 828042627)",13.91,0.11
81,static,"Car_4","(OSM id: 701424540)",14.91,0.07
81,static,"Car_2","(OSM id: 828042662)",15.31,0.11
81,static,"Car_3","(OSM id: 828042647)",15.61,0.09
81,static,"Car_4","(OSM id: 743386887)",16.31,0.06
81,static,"Car_4","(OSM id: 743386888)",16.91,0.06
81,static,"Car_3","(OSM id: 828042666)",17.51,0.05
81,static,"Car_3","(OSM id: 827800340)",18.01,0.06
81,vehicle,"Car_0","Car_2",18.51,0.01
81,vehicle,"Car_2","Car_0",18.51,0.01
81,static,"Car_3","(OSM id: 827800341)",18.61,0.01
81,static,"Car_4","(OSM id: 827800343)",18.71,0.06
81,static,"Car_0","(OSM id: 743386888)",19.31,0.05
81,static,"Car_4","(OSM id: 827800342)",19.31,0.06
81,static,"Car_3","(OSM id: 827800343)",19.61,0.05
81,static,"Car_4","(OSM id: 827800341)",19.91,0.02
81,static,"Car_0","(OSM id: 701424540)",20.41,0.08
81,static,"Car_3","(OSM id: 743386888)",21.11,0.06
81,static,"Car_4","(OSM id: 827800345)",22.11,0.01
81,static,"Car_3","(OSM id: 743386887)",21.71,0.07
81,static,"Car_3","(OSM id: 743386886)",22.31,0.11
81,static,"Car_0","(OSM id: 701424544)",23.01,0.14
81,static,"Car_4","(OSM id: 827800349)",24.61,0.03
82,static,"Car_2","Lennox(OSM id: 297312493)",13.81,0.36
82,static,"Car_1","(OSM id: 470347242)",17.71,0.23
82,static,"Car_1","(OSM id: 470347235)",21.61,0.12
82,static,"Car_1","(OSM id: 598179043)",23.81,0.11
82,static,"Car_1","(OSM id: 598179044)",26.01,0.05
82,static,"Car_1","(OSM id: 470347228)",26.71,0.03
82,static,"Car_1","(OSM id: 470347223)",26.81,0.08
82,static,"Car_1","(OSM id: 470347224)",27.91,0.05
82,static,"Car_0","(OSM id: 598179053)",27.21,0.13
82,static,"Car_3","(OSM id: 470347287)",28.31,0.1
83,vehicle,"Car_1","Car_2",4.11,0.16
83,vehicle,"Car_2","Car_1",4.11,0.16
83,vehicle,"Car_0","Car_2",4.71,0.21
83,vehicle,"Car_2","Car_0",4.71,0.21
83,static,"Car_1","Visitors Center(OSM id: 370238372)",6.61,0.75
84,static,"Car_1","Canyon Creek Heights North (CH7)(OSM id: 514361758)",26.31,0.18
85,static,"Car_1","Cecil H. Green Hall (GR)(OSM id: 258039242)",15.51,0.38
85,static,"Car_0","Administration (AD)(OSM id: 221316815)",19.61,0.08
85,static,"Car_1","Theatre (TH)(OSM id: 392004110)",20.31,0.17
85,static,"Car_1","Erik Jonsson Academic Center (JO)(OSM id: 258039241)",22.31,0.17
85,static,"Car_1","Physics Annex(OSM id: 598197598)",26.81,0.05
85,static,"Car_1","Physics Building(OSM id: 280324649)",27.41,0.01
86,vehicle,"Car_1","Car_2",5.61,0.21
86,vehicle,"Car_2","Car_1",5.61,0.21
86,static,"Car_4","Callier Center Richardson Addition (CRA)(OSM id: 514362006)",18.11,0.27
86,static,"Car_3","Administration (AD)(OSM id: 221316815)",18.71,0.35
86,static,"Car_0","(OSM id: 640718933)",22.61,0.08
86,static,"Car_0","(OSM id: 640718966)",24.61,0.05
86,static,"Car_0","(OSM id: 640718964)",25.91,0.06
86,static,"Car_3","Parking Structure 3(OSM id: 404975608)",25.51,0.28
86,static,"Car_0","(OSM id: 640719028)",27.71,0.07
86,static,"Car_4","(OSM id: 510499742)",28.51,0.03
86,static,"Car_0","(OSM id: 640719039)",29.01,0.03
86,static,"Car_0","(OSM id: 640719009)",29.31,0.02
87,vehicle,"Car_0","Car_1",5.71,0.06
87,vehicle,"Car_1","Car_0",5.71,0.06
87,static,"Car_2","43(OSM id: 308347759)",10.51,0.12
87,static,"Car_2","44(OSM id: 308347760)",12.51,0.08
87,static,"Car_0","41(OSM id: 308347765)",8.91,0.55
87,static,"Car_3","41(OSM id: 308347765)",11.31,0.47
87,static,"Car_2","36(OSM id: 297312353)",15.61,0.13
87,static,"Car_2","35(OSM id: 297312352)",17.61,0.0
87,static,"Car_2","35(OSM id: 297312352)",17.81,0.02
87,static,"Car_0","48(OSM id: 309375456)",21.21,0.15
87,static,"Car_1","2(OSM id: 221344894)",21.51,0.13
87,static,"Car_3","48(OSM id: 309375456)",22.21,0.15
87,static,"Car_0","51(OSM id: 309375455)",23.71,0.14
87,static,"Car_3","51(OSM id: 309375455)",24.71,0.09
87,static,"Car_1","4(OSM id: 221344896)",24.71,0.1
87,static,"Car_1","5(OSM id: 308347769)",27.61,0.09
88,vehicle,"Car_1","Car_2",6.61,0.02
88,vehicle,"Car_2","Car_1",6.61,0.02
88,vehicle,"Car_0","Car_1",14.31,0.02
88,vehicle,"Car_1","Car_0",14.31,0.02
88,static,"Car_2","(OSM id: 598197624)",19.71,0.14
88,vehicle,"Car_1","Car_4",24.01,0.03
88,vehicle,"Car_4","Car_1",24.01,0.03
88,static,"Car_3","(OSM id: 598197624)",17.11,0.73
89,vehicle,"Car_0","Car_2",4.21,0.07
89,vehicle,"Car_2","Car_0",4.21,0.07
89,static,"Car_2","(OSM id: 743386884)",6.81,0.18
89,static,"Car_3","(OSM id: 743386884)",7.61,0.13
89,static,"Car_2","(OSM id: 743386885)",8.41,0.07
89,static,"Car_3","(OSM id: 743386885)",8.71,0.1
89,static,"Car_2","(OSM id: 701424538)",10.21,0.05
89,static,"Car_2","(OSM id: 701424539)",10.61,0.08
89,static,"Car_3","(OSM id: 701424539)",10.41,0.15
89,static,"Car_2","(OSM id: 701424544)",13.71,0.12
89,static,"Car_3","(OSM id: 701424544)",14.21,0.09
89,static,"Car_3","(OSM id: 701424535)",15.71,0.03
89,vehicle,"Car_2","Car_3",17.61,0.03
89,vehicle,"Car_3","Car_2",17.61,0.03
89,static,"Car_2","(OSM id: 701424529)",16.91,0.13
89,static,"Car_3","(OSM id: 701424529)",17.21,0.12
89,static,"Car_4","(OSM id: 701424518)",17.41,0.16
89,static,"Car_4","(OSM id: 701424517)",18.71,0.27
89,static,"Car_3","(OSM id: 701424523)",21.61,0.07
89,static,"Car_2","(OSM id: 701424523)",22.01,0.05
89,static,"Car_3","(OSM id: 701424522)",22.31,0.04
89,static,"Car_2","(OSM id: 701424522)",22.51,0.06
89,vehicle,"Car_0","Car_1",23.11,0.01
89,vehicle,"Car_1","Car_0",23.11,0.01
89,static,"Car_3","(OSM id: 701424538)",23.61,0.02
89,static,"Car_3","(OSM id: 754388698)",28.11,0.04
91,static,"Car_1","(OSM id: 645787849)",16.31,0.17
91,static,"Car_1","(OSM id: 645788048)",18.21,0.1
91,static,"Car_0","(OSM id: 645787867)",10.31,1.05
91,static,"Car_0","(OSM id: 645787538)",20.81,0.17
91,static,"Car_1","(OSM id: 645788059)",21.61,0.13
91,static,"Car_1","(OSM id: 645787938)",23.01,0.1
91,static,"Car_1","(OSM id: 645788044)",26.41,0.12
91,static,"Car_1","(OSM id: 645787684)",27.81,0.04
92,static,"Car_0","(OSM id: 640718623)",13.91,0.06
92,static,"Car_0","(OSM id: 640718658)",17.51,0.08
92,static,"Car_0","(OSM id: 640718616)",19.11,0.07
92,static,"Car_0","(OSM id: 640718570)",20.01,0.01
92,static,"Car_0","(OSM id: 640718666)",21.81,0.08
93,static,"Car_1","(OSM id: 640718911)",20.41,0.02
93,static,"Car_1","(OSM id: 640718929)",20.61,0.09
94,static,"Car_1","The Home Depot(OSM id: 258040849)",4.11,0.21
94,static,"Car_0","The Home Depot(OSM id: 258040849)",7.41,0.22
94,static,"Car_2","The Home Depot(OSM id: 258040849)",8.91,0.21
94,static,"Car_2","The Home Depot(OSM id: 258040849)",14.31,0.2
94,static,"Car_0","The Home Depot(OSM id: 258040849)",10.81,0.78
94,static,"Car_2","The Home Depot(OSM id: 258040849)",17.31,0.25
94,static,"Car_0","(OSM id: 598179078)",21.21,0.09
94,static,"Car_2","(OSM id: 598179078)",22.11,0.09
94,static,"Car_2","(OSM id: 598179072)",23.51,0.03
94,static,"Car_2","(OSM id: 598179071)",25.01,0.02
94,static,"Car_0","(OSM id: 598179061)",24.71,0.07
94,static,"Car_2","(OSM id: 598179061)",25.51,0.06
94,static,"Car_0","(OSM id: 598179076)",25.91,0.07
94,static,"Car_2","(OSM id: 598179076)",26.61,0.08
94,static,"Car_0","(OSM id: 598179064)",27.21,0.07
94,static,"Car_2","(OSM id: 598179064)",27.81,0.05
95,static,"Car_1","(OSM id: 701424524)",8.01,0.08
95,static,"Car_0","(OSM id: 701424525)",8.61,0.17
95,static,"Car_1","(OSM id: 701424545)",8.51,0.27
95,static,"Car_1","(OSM id: 701424525)",10.91,0.04
95,static,"Car_0","(OSM id: 701424526)",10.01,0.2
95,static,"Car_1","(OSM id: 701424519)",23.51,0.04
95,static,"Car_1","(OSM id: 701424520)",23.91,0.06
95,static,"Car_0","(OSM id: 701424521)",24.11,0.05
95,static,"Car_1","(OSM id: 701424521)",24.51,0.06
95,static,"Car_0","(OSM id: 701424522)",24.61,0.05
95,static,"Car_1","(OSM id: 701424522)",25.01,0.06
95,static,"Car_0","(OSM id: 701424523)",25.11,0.06
95,static,"Car_1","(OSM id: 701424523)",25.61,0.04
95,static,"Car_0","(OSM id: 701424524)",25.61,0.05
95,static,"Car_2","(OSM id: 701424544)",25.51,0.18
95,static,"Car_2","(OSM id: 701424535)",28.11,0.03
96,vehicle,"Car_0","Car_1",5.11,0.13
96,vehicle,"Car_1","Car_0",5.11,0.13
96,vehicle,"Car_1","Car_3",7.01,0.09
96,vehicle,"Car_3","Car_1",7.01,0.09
96,vehicle,"Car_0","Car_2",7.91,0.04
96,vehicle,"Car_2","Car_0",7.91,0.04
96,vehicle,"Car_1","Car_4",8.21,0.08
96,vehicle,"Car_4","Car_1",8.21,0.08
96,static,"Car_2","(OSM id: 770802118)",10.31,0.34
96,static,"Car_2","(OSM id: 770802074)",14.91,0.23
96,static,"Car_2","(OSM id: 770802075)",17.21,0.22
96,vehicle,"Car_3","Car_4",19.51,0.04
96,vehicle,"Car_4","Car_3",19.51,0.04
96,static,"Car_1","14(OSM id: 309478233)",23.31,0.12
96,static,"Car_1","16(OSM id: 309478226)",25.81,0.16
96,static,"Car_1","17(OSM id: 309478230)",28.81,0.09
97,vehicle,"Car_1","Car_4",6.21,0.07
97,vehicle,"Car_4","Car_1",6.21,0.07
97,vehicle,"Car_0","Car_1",7.81,0.0
97,vehicle,"Car_1","Car_0",7.81,0.0
97,static,"Car_1","(OSM id: 470347242)",19.21,0.16
97,static,"Car_1","(OSM id: 470347236)",21.41,0.14
97,static,"Car_1","(OSM id: 470347222)",23.71,0.09
97,static,"Car_1","(OSM id: 470347217)",25.91,0.15
97,vehicle,"Car_0","Car_2",27.71,0.02
97,vehicle,"Car_2","Car_0",27.71,0.02
97,static,"Car_2","(OSM id: 452514262)",23.71,0.44
97,static,"Car_0","(OSM id: 452514262)",26.61,0.15
97,static,"Car_4","Panda Express(OSM id: 404994013)",22.21,0.73
98,vehicle,"Car_0","Car_1",4.91,0.06
98,vehicle,"Car_1","Car_0",4.91,0.06
98,static,"Car_0","(OSM id: 598200425)",8.41,0.27
98,static,"Car_0","(OSM id: 645791359)",14.21,0.14
98,static,"Car_0","(OSM id: 645791490)",17.81,0.13
98,static,"Car_1","(OSM id: 598200423)",16.91,0.3
98,static,"Car_0","(OSM id: 645791853)",20.51,0.09
98,static,"Car_0","(OSM id: 645791044)",23.01,0.12
98,static,"Car_0","(OSM id: 645791068)",24.21,0.03
98,static,"Car_0","(OSM id: 645791451)",27.31,0.08
99,static,"Car_3","(OSM id: 645766190)",10.11,0.05
99,static,"Car_1","(OSM id: 645788261)",9.91,0.22
99,static,"Car_0","(OSM id: 645788269)",12.31,0.11
